manufacturers_id	color_name	color_image_url	color_category
18	Mocha	http://mullican.s3.amazonaws.com/images/MOUNTAINVIEWMAPLEMOCHA.jpg	Mannington Custom
18	Suede	http://mullican.s3.amazonaws.com/images/MOUNTAINVIEWHICKORYSUEDE.jpg	Mannington Custom
18	Mocha	http://mullican.s3.amazonaws.com/images/MOUNTAINVIEWWALNUTMOCHA.jpg	Mannington Custom
18	Bronze 	http://mullican.s3.amazonaws.com/images/MOUNTAINVIEWMAPLEBRONZE.jpg	Mannington Custom
18	Sierra Sand 	http://mullican.s3.amazonaws.com/images/MOUNTAINVIEWMAPLESIERRASAND.jpg	Mannington Custom
18	Nutmeg 	http://mullican.s3.amazonaws.com/images/MOUNTAINVIEWCHERRYNUTMEG.jpg	Mannington Custom
18	Cognac	http://mullican.s3.amazonaws.com/images/MOUNTAINVIEWCHERRYCOGNAC.jpg	Mannington Custom
18	Sunset Brown 	http://mullican.s3.amazonaws.com/images/MOUNTAINVIEWHICKORYSUNSETBROWN.jpg	Mannington Custom
18	Cashmere 	http://mullican.s3.amazonaws.com/images/MOUNTAINVIEWHICKORYCASHMERE.jpg	Mannington Custom
19	Natural 	http://mullican.s3.amazonaws.com/images/Austin Springs Red Oak Natural.jpg	Mannington Custom
19	Saddle 	http://mullican.s3.amazonaws.com/images/AUSTINSPRINGSOAKSADDLE.jpg	Mannington Custom
19	Caramel 	http://mullican.s3.amazonaws.com/images/Austin-Springs-Oak-Caramel.jpg	Mannington Custom
19	Gunstock 	http://mullican.s3.amazonaws.com/images/Austin-Spring-Oak-Gunstock.jpg	Mannington Custom
19	Sangria 	http://mullican.s3.amazonaws.com/images/Austin Springs Oak Sangria.jpg	Mannington Custom
19	Provincial 	http://mullican.s3.amazonaws.com/images/Austin-Spring-Oak-Provincial.jpg	Mannington Custom
19	Natural 	http://mullican.s3.amazonaws.com/images/Austin-Spring-Maple-Natural.jpg	Mannington Custom
19	Cappuccino	http://mullican.s3.amazonaws.com/images/Austin-Spring-Maple-Cappuccino.jpg	Mannington Custom
19	Cottage 	http://mullican.s3.amazonaws.com/images/Austin-Spring-Hickory-Cottage.jpg	Mannington Custom
19	Stirrup 	http://mullican.s3.amazonaws.com/images/Austin-Spring-Hickory-Stirrup.jpg	Mannington Custom
19	Ebony 	http://mullican.s3.amazonaws.com/images/Austin-Spring-HS-Oak-Ebony.jpg	Mannington Custom
19	Saddle 	http://mullican.s3.amazonaws.com/images/Austin-Spring-HS-Oak-Saddle.jpg	Mannington Custom
19	Autumn 	http://mullican.s3.amazonaws.com/images/Austin-Spring-HS-Maple-Autumn.jpg	Mannington Custom
19	Provincial 	http://mullican.s3.amazonaws.com/images/Austin-Spring-HS-Maple-Provincial.jpg	Mannington Custom
19	Mocha	http://mullican.s3.amazonaws.com/images/Austin-Spring-HS-Maple-Mocha.jpg	Mannington Custom
